Key,text,lang,created_at,created_day,timeonly,created_dateonly,datetime,retweet_count,coordinates,geo,place,retweeted,truncated,user_favourites_count,user_followers_count,user_following,user_friends_count,user_geo_enabled,user_listed_count,user_location,user_statuses_count,user_time_zone,user_screen_name,file,sentiment_score,sentiment
805,"Liberte Organic Yogurt 90 cents at Stop &amp; Shop 6/23-6/29 

Go Here --&gt;&gt;    ",en,Thu Jun 22 14:08:32 ,Thu,14:08:32,6/22/2017,6/22/2017 14:08,0,,,,False,False,216,5739,False,674,True,154,Massachusetts,161174,Eastern Time (US & Canada),HTSFF,jsonfile_today_liberte_ny.json,0.8049611449241638,neutral
806,"Liberte Organic Yogurt 90 cents at Stop &amp; Shop 6/23-6/29 - 
#coupons #free #htsff #coupon ",en,Thu Jun 22 14:08:28 ,Thu,14:08:28,6/22/2017,6/22/2017 14:08,0,,,,False,False,216,5739,False,674,True,154,Massachusetts,161174,Eastern Time (US & Canada),HTSFF,jsonfile_today_liberte_ny.json,0.6024613976478577,neutral
809,"Was excited to try Liberté yogurt til I saw it was 24g of fat, 21g of sugar &amp; only 4g of protein. Hard pass. Organic does not equal healthy.",en,Thu Jun 22 12:25:00 ,Thu,12:25:00,6/22/2017,6/22/2017 12:25,0,,,,False,False,1635,236,False,167,True,16,"Philadelphia, PA",12503,Eastern Time (US & Canada),taradise,jsonfile_today_liberte_ny.json,0.7195408940315247,negative
818,"To me it's like Chobani and Astros and oikos, Yoplait and liberté",en,Thu Jun 22 02:40:22 ,Thu,2:40:22,6/22/2017,6/22/2017 2:40,0,,,,False,False,51774,937,False,365,False,16,Edmonton ,28429,Mountain Time (US & Canada),SpannerCraig,jsonfile_today_liberte_ny.json,0.8574118614196777,neutral
832,"Mmm, breakfast. Coconut Liberté yogurt over blueberries, cafe latte. ",en,Wed Jun 21 15:17:26 ,Wed,15:17:26,6/21/2017,6/21/2017 15:17,0,,,,False,False,7930,598,False,827,True,64,"40.47, 73.58",54945,Eastern Time (US & Canada),porcinea,jsonfile_today_liberte_ny.json,0.6139808297157288,neutral
884,Liberté is giving away free yogurt downtown. My day has been made. ,en,Tue Jun 20 19:54:52 ,Tue,19:54:52,6/20/2017,6/20/2017 19:54,0,,,,False,False,6869,96,False,143,True,15,Philadelphia,11111,America/New_York,mnestic,jsonfile_today_liberte_ny.json,0.9768272042274475,positive
4160,@LiberteUSA I still purchase Liberte but now it's not the only brand I purchase. Greek Gods is way better than new formula,en,Sun Jul 02 05:59:11 ,Sun,5:59:11,3/7/2017,7/3/2017 5:59,0,,,,False,False,8044,2413,False,426,False,159,NY,59707,Central Time (US & Canada),nastywmnlabmngr,jsonfile_greek gods.json,0.7859349846839905,positive
4497,Try out this delicious desert from La Madeleine. Celebrate freedom with a FREE Mini Liberté Tart on July 4th and... ,en,Mon Jul 03 17:30:05 ,Mon,17:30:05,6/30/2017,6/30/2017 17:30,0,,,,False,False,0,1703,False,14,False,50,Utah,111650,Mountain Time (US & Canada),mysamples,jsonfile_liberte.json,0.9283843636512756,positive
4507,Print when you buy ONE CUP any flavor Liberté yogurt: Liberté Save when you buy ONE CUP any… ,en,Mon Jul 03 16:00:05 ,Mon,16:00:05,6/30/2017,6/30/2017 16:00,0,,,,False,False,0,46,False,19,False,0,,11844,Central Time (US & Canada),MadCouponer,jsonfile_liberte.json,0.9092092514038086,neutral
4611,@LiberteUSA I still purchase Liberte but now it's not the only brand I purchase. Greek Gods is way better than new formula,en,Sun Jul 02 05:59:11 ,Sun,5:59:11,6/28/2017,6/28/2017 5:59,0,,,,False,False,8044,2413,False,426,False,159,NY,59707,Central Time (US & Canada),nastywmnlabmngr,jsonfile_liberte.json,0.7859349846839905,positive
4612,"@LiberteUSA hey Liberte, I purchased this this week and the lid was off by quite a bit. Didn't notice until I got h… ",en,Sun Jul 02 05:45:46 ,Sun,5:45:46,6/28/2017,6/28/2017 5:45,0,,,,False,True,8044,2413,False,426,False,159,NY,59707,Central Time (US & Canada),nastywmnlabmngr,jsonfile_liberte.json,0.5798220634460449,negative
4616,FINALLY! CHECK THIS OUT!  when you buy ONE CUP any flavor Liberté yogurt  ,en,Sun Jul 02 02:20:48 ,Sun,2:20:48,6/28/2017,6/28/2017 2:20,0,,,,False,False,0,158,False,10,False,41,,102958,Eastern Time (US & Canada),WhatsYourDeal,jsonfile_liberte.json,0.7100608944892883,positive
4627,New Coupon!  Save $0.30 when you buy ONE CUP any flavor Liberté yogurt -  ,en,Sat Jul 01 21:22:40 ,Sat,21:22:40,6/28/2017,6/28/2017 21:22,0,,,,False,False,199,10404,False,774,True,79,"Allen, TX",43053,Central Time (US & Canada),StacysSavings,jsonfile_liberte.json,0.7456526756286621,positive
4634,Save $0.30 when you buy ONE CUP any flavor Liberté yogurt ,en,Sat Jul 01 18:20:42 ,Sat,18:20:42,4/7/2017,7/4/2017 18:20,0,,,,False,False,0,24590,False,682,False,69,Pittsburgh,46706,Eastern Time (US & Canada),CaprisCoupons,jsonfile_liberte.json,0.6007393002510071,neutral
4641,New post (Printable Coupon Save when you buy ONE CUP any flavor Liberté yogurt) has been published on Kitty ... -… ,en,Sat Jul 01 15:16:27 ,Sat,15:16:27,4/7/2017,7/4/2017 15:16,0,,,,False,True,11,171,False,481,False,2,"Easley,SC",17074,Central Time (US & Canada),KittyKKoutique,jsonfile_liberte.json,0.8590933084487915,neutral
4650,"#Coupon | Save when you buy ONE CUP any flavor Liberté yogurt
 
 #Coupons #Couponscom ",en,Sat Jul 01 13:40:48 ,Sat,13:40:48,4/7/2017,7/4/2017 13:40,0,,,,False,False,644,40793,False,37644,False,236,United States,43388,Central Time (US & Canada),CouponistaQueen,jsonfile_liberte.json,0.5728676915168762,neutral
4658,#Coupon | Save when you buy ONE CUP any flavor Liberté yogurt ,en,Sat Jul 01 12:34:55 ,Sat,12:34:55,4/7/2017,7/4/2017 12:34,0,,,,False,False,644,40793,False,37644,False,236,United States,43388,Central Time (US & Canada),CouponistaQueen,jsonfile_liberte.json,0.6031145453453064,neutral
4724,Coupon – Save 30¢ On Liberté Yogurt via Couponing 4 You - Save 30¢ on one cup of Liberté ... ,en,Sat Jul 01 10:37:01 ,Sat,10:37:01,3/7/2017,7/3/2017 10:37,0,,,,False,False,17,128,False,901,True,23,,78741,Pacific Time (US & Canada),Shadows4u,jsonfile_liberte.json,0.5372162461280823,positive
4725,Coupon – Save 30¢ On Liberté Yogurt via Couponing 4 You - Save 30¢ on one cup of Liberté ... ,en,Sat Jul 01 10:36:55 ,Sat,10:36:55,3/7/2017,7/3/2017 10:36,0,,,,False,False,187,439,False,2168,True,14,New Jersey,36562,Central Time (US & Canada),sgtevil1,jsonfile_liberte.json,0.5372162461280823,positive
6978,"@LiberteCanada actually you know what, i think @Yoplait needs this more than you @LiberteCanada sorry
also I want 1… ",en,Wed Jun 28 05:03:52 ,Wed,5:03:52,1/7/2017,7/1/2017 5:03,0,,,,False,True,3483,216,False,327,False,5,Toronto ,1927,Mountain Time (US & Canada),Erinyzer,jsonfile_yoplait.json,0.4530264735221863,neutral
8656,"Target: $0.40 Yoplait Yogurt, $0.64 Liberte Yogurt and $1.95 Snyder’s of Hanover Family Size Pretzels ",en,Tue Jul 11 23:46:03 ,Tue,23:46:03,11/7/2017,7/11/2017 23:46,0,,,,False,False,1,2056,False,354,False,31,USA,50054,Eastern Time (US & Canada),HotCouponOffers,jsonfile_yoplait.json,0.7864173650741577,neutral
8663,Target Shoppers! Yoplait Yogurt Cups Only 40¢ Each + Liberte Yogurt Cups Just 62¢ Each ,en,Tue Jul 11 21:26:07 ,Tue,21:26:07,11/7/2017,7/11/2017 21:26,0,,,,False,False,1434,32533,False,271,False,647,"Boise, Idaho",119583,Central Time (US & Canada),Hip2Save,jsonfile_yoplait.json,0.5225942134857178,neutral
8677,"New Yoplait &amp; Liberte Yogurt Cartwheels plus Stacks &amp; Deals 
.....
---;  ",en,Tue Jul 11 14:37:38 ,Tue,14:37:38,11/7/2017,7/11/2017 14:37,0,,,,False,False,3,9367,False,2017,False,184,South Florida,26881,Central Time (US & Canada),totallytarget,jsonfile_yoplait.json,0.854675829410553,neutral
8934,Target Shoppers! Yoplait Yogurt Cups Only 40¢ Each + Liberte Yogurt Cups Just 62¢ Each ,en,Tue Jul 11 21:26:07 ,Tue,21:26:07,11/7/2017,7/11/2017 21:26,0,,,,False,False,1434,32533,False,271,False,650,"Boise, Idaho",119584,Central Time (US & Canada),Hip2Save,jsonfile_yoplait.json,0.5225942134857178,neutral
9303,FINALLY! CHECK THIS OUT!  when you buy ONE CUP any flavor Liberté yogurt  ,en,Sun Jul 02 02:20:46 ,Sun,2:20:46,6/28/2017,6/28/2017 2:20,0,,,,False,False,0,420,False,214,False,51,USA,115545,,SaveTheDollar,jsonfile_liberte.json,0.7100608944892883,positive
10400,"Target: $0.40 Yoplait Yogurt, $0.64 Liberte Yogurt and $1.95 Snyder’s of Hanover Family Size Pretzels  #coupon",en,Tue Jul 11 22:48:47 ,Tue,22:48:47,11/7/2017,7/11/2017 22:48,0,,,,False,False,3,2377,False,994,False,49,"St. Petersburg, FL",56905,,CouponaholicNet,jsonfile_yoplait.json,0.678162157535553,neutral
10428,New Yoplait &amp; Liberte Cartwheels plus Stacks &amp; Deals via  - We have several new ... ,en,Tue Jul 11 15:09:20 ,Tue,15:09:20,11/7/2017,7/11/2017 15:09,0,,,,False,False,1635,1855,False,5002,True,28,"Frankenmuth, MI",14444,,joejenni74,jsonfile_yoplait.json,0.8850177526473999,neutral
10593,"Target: $0.40 Yoplait Yogurt, $0.64 Liberte Yogurt and $1.95 Snyder’s of Hanover Family Size Pretzels  #coupon",en,Tue Jul 11 22:48:47 ,Tue,22:48:47,11/7/2017,7/11/2017 22:48,0,,,,False,False,3,2377,False,994,False,49,"St. Petersburg, FL",56906,,CouponaholicNet,jsonfile_yoplait.json,0.678162157535553,neutral
10598,New Yoplait &amp; Liberte Cartwheels plus Stacks &amp; Deals via  - We have several new ... ,en,Tue Jul 11 15:09:20 ,Tue,15:09:20,11/7/2017,7/11/2017 15:09,0,,,,False,False,1635,1855,False,5002,True,28,"Frankenmuth, MI",14447,,joejenni74,jsonfile_yoplait.json,0.8850177526473999,neutral
12757,RT @CTVVancouver: Check your fridge! Several Yoplait and Liberte yogurt products recalled ,en,Wed Jul 26 20:32:37 ,Wed,20:32:37,7/26/2017,7/26/2017 20:32,15,,,,False,False,33,6,False,27,False,0,"Port Moody, British Columbia",7,,lovejenny08,jsonfile_yoplait.json,0.5327669382095337,neutral
12793,CFIA expands yogurt recall to Yoplait and Liberte ,en,Wed Jul 26 15:21:21 ,Wed,15:21:21,7/26/2017,7/26/2017 15:21,0,,,,False,False,168,955,False,2220,False,13,"Toronto, Canada",1805,Eastern Time (US & Canada),EC_Orthotics,jsonfile_yoplait.json,0.8940366506576538,neutral
12874,"RT @CFIA_Food: ICYMI #CFIArecall Yoplait Minigo brand &amp; Liberté brand yogurt pouches recalled, pieces of plastic.  h…",en,Wed Jul 26 02:05:33 ,Wed,2:05:33,7/26/2017,7/26/2017 2:05,22,,,,False,False,428,259,False,89,False,15,Canada,8269,Eastern Time (US & Canada),rou09,jsonfile_yoplait.json,0.7324258089065552,negative
12988,"RT @CFIA_Food: ICYMI #CFIArecall Yoplait Minigo brand &amp; Liberté brand yogurt pouches recalled, pieces of plastic.  h…",en,Tue Jul 25 15:14:38 ,Tue,15:14:38,7/25/2017,7/25/2017 15:14,22,,,,False,False,2359,1970,False,2491,True,117,Greater Toronto Area,15317,Central Time (US & Canada),missemcee,jsonfile_yoplait.json,0.7324258089065552,negative
12999,"Canadian Food Inspection Agency expands yogurt recall to Yoplait and Liberte
 ",en,Tue Jul 25 13:03:27 ,Tue,13:03:27,7/25/2017,7/25/2017 13:03,0,,,,False,False,1412,526,False,730,True,7,"Western NC, USA",3256,America/New_York,HowieMolton,jsonfile_yoplait.json,0.9204537868499756,neutral
13073,Yogurt recall expanded to Yoplait and Liberte - ,en,Sun Jul 23 23:15:11 ,Sun,23:15:11,7/23/2017,7/23/2017 23:15,0,,,,False,False,0,197,False,19,False,5,Canada,1876,Eastern Time (US & Canada),TrainCanInc,jsonfile_yoplait.json,0.882882833480835,neutral
13087,RT @Todaysparent: RECALL: Yoplait Minigo and Liberté yogurt products recalled due to potential presence of plastic pieces —; ,en,Sun Jul 23 18:37:40 ,Sun,18:37:40,7/23/2017,7/23/2017 18:37,4,,,,False,False,895,26,False,159,False,1,,736,,pinkdressfairy,jsonfile_yoplait.json,0.5000195503234863,neutral
13088,"RT @CityNews: Plastic may be in yogurt, Yoplait Minigo and Liberte items recalled  ",en,Sun Jul 23 18:27:24 ,Sun,18:27:24,7/23/2017,7/23/2017 18:27,3,,,,False,False,123,499,False,19,False,494,Canada,67579,Central Time (US & Canada),L7171,jsonfile_yoplait.json,0.5369598865509033,neutral
13089,RT @Todaysparent: RECALL: Yoplait Minigo and Liberté yogurt products recalled due to potential presence of plastic pieces —; ,en,Sun Jul 23 18:26:23 ,Sun,18:26:23,7/23/2017,7/23/2017 18:26,4,,,,False,False,820,247,False,479,False,8,"Pittsburgh, PA",1161,,PGHParentMag,jsonfile_yoplait.json,0.5000195503234863,neutral
13091,RT @Todaysparent: RECALL: Yoplait Minigo and Liberté yogurt products recalled due to potential presence of plastic pieces —; ,en,Sun Jul 23 18:08:37 ,Sun,18:08:37,7/23/2017,7/23/2017 18:08,4,,,,False,False,52,1694,False,1326,False,259,So. CA,25796,Pacific Time (US & Canada),YourBestMomTips,jsonfile_yoplait.json,0.5000195503234863,neutral
13092,RT @Todaysparent: RECALL: Yoplait Minigo and Liberté yogurt products recalled due to potential presence of plastic pieces —; ,en,Sun Jul 23 18:06:41 ,Sun,18:06:41,7/23/2017,7/23/2017 18:06,4,,,,False,False,4171,26056,False,20773,False,918,Southern California,45612,Pacific Time (US & Canada),sammyapproves,jsonfile_yoplait.json,0.5000195503234863,neutral
13100,RECALL: Yoplait Minigo and Liberté yogurt products recalled due to potential presence of plastic pieces —;… ,en,Sun Jul 23 17:15:07 ,Sun,17:15:07,7/23/2017,7/23/2017 17:15,4,,,,False,True,9076,2477557,False,3719,False,3343,Canada,69992,Eastern Time (US & Canada),Todaysparent,jsonfile_yoplait.json,0.6596456170082092,negative
13101,RT @CTVVancouver: Check your fridge! Several Yoplait and Liberte yogurt products recalled ,en,Sun Jul 23 16:14:30 ,Sun,16:14:30,7/23/2017,7/23/2017 16:14,15,,,,False,False,60,54,False,208,False,4,,1675,,vish5226,jsonfile_yoplait.json,0.5327669382095337,neutral
13104,"RT @CFIA_Food: ICYMI #CFIArecall Yoplait Minigo brand &amp; Liberté brand yogurt pouches recalled, pieces of plastic.  h…",en,Sun Jul 23 15:21:47 ,Sun,15:21:47,7/23/2017,7/23/2017 15:21,22,,,,False,False,155,15,False,132,False,1,"Waterloo, Ontario",1352,,commdividend_ca,jsonfile_yoplait.json,0.7324258089065552,negative
13116,RT @Todaysparent: RECALL: Yoplait Minigo and Liberté yogurt products recalled due to potential presence of plastic pieces —; ,en,Sun Jul 23 09:05:03 ,Sun,9:05:03,7/23/2017,7/23/2017 9:05,7,,,,False,False,0,3,False,15,False,0,"Lebanon, IN",15,,HBStokesES,jsonfile_yoplait.json,0.5000195503234863,neutral
13130,"RT @CFIA_Food: ICYMI #CFIArecall Yoplait Minigo brand &amp; Liberté brand yogurt pouches recalled, pieces of plastic.  h…",en,Sun Jul 23 04:40:21 ,Sun,4:40:21,7/23/2017,7/23/2017 4:40,22,,,,False,False,9391,325,False,5002,False,17,,8499,,AlSure5,jsonfile_yoplait.json,0.7324258089065552,negative
13136,RT @Todaysparent: RECALL: Yoplait Minigo and Liberté yogurt products recalled due to potential presence of plastic pieces —; ,en,Sun Jul 23 03:00:07 ,Sun,3:00:07,7/23/2017,7/23/2017 3:00,7,,,,False,False,34445,2033,False,5002,False,131,"California, USA",9335,,ItsAMothersLife,jsonfile_yoplait.json,0.5000195503234863,neutral
13157,RT @CTVVancouver: Check your fridge! Several Yoplait and Liberte yogurt products recalled ,en,Sat Jul 22 22:10:41 ,Sat,22:10:41,7/22/2017,7/22/2017 22:10,15,,,,False,False,665,83,False,414,True,4,"Whistler, BC",1036,,eve_gallant,jsonfile_yoplait.json,0.5327669382095337,neutral
13166,RT @CTVVancouver: Check your fridge! Several Yoplait and Liberte yogurt products recalled ,en,Sat Jul 22 20:23:13 ,Sat,20:23:13,7/22/2017,7/22/2017 20:23,15,,,,False,False,8857,624,False,629,False,118,,22111,,Lee3767,jsonfile_yoplait.json,0.5327669382095337,neutral
13182,RT @CTVVancouver: Check your fridge! Several Yoplait and Liberte yogurt products recalled ,en,Sat Jul 22 17:54:51 ,Sat,17:54:51,7/22/2017,7/22/2017 17:54,15,,,,False,False,1002,102,False,348,True,1,,1356,,teresamurray95,jsonfile_yoplait.json,0.5327669382095337,neutral
13191,RT @CTVVancouver: Check your fridge! Several Yoplait and Liberte yogurt products recalled ,en,Sat Jul 22 16:42:27 ,Sat,16:42:27,7/22/2017,7/22/2017 16:42,15,,,,False,False,1093,43,False,127,False,0,,1245,,LGSentinel,jsonfile_yoplait.json,0.5327669382095337,neutral
13197,RT @CTVVancouver: Check your fridge! Several Yoplait and Liberte yogurt products recalled ,en,Sat Jul 22 16:07:07 ,Sat,16:07:07,7/22/2017,7/22/2017 16:07,15,,,,False,False,15,12,False,142,False,0,,552,,cmdiaz_carole,jsonfile_yoplait.json,0.5327669382095337,neutral
13200,Check your fridge! Several Yoplait and Liberte yogurt products recalled ,en,Sat Jul 22 16:00:10 ,Sat,16:00:10,7/22/2017,7/22/2017 16:00,0,,,,False,False,0,990,False,14,True,100,"Vancouver, BC",164107,Pacific Time (US & Canada),Vancouver_CP,jsonfile_yoplait.json,0.4917881190776825,neutral
13203,RT @CTVVancouver: Check your fridge! Several Yoplait and Liberte yogurt products recalled ,en,Sat Jul 22 15:46:13 ,Sat,15:46:13,7/22/2017,7/22/2017 15:46,15,,,,False,False,1419,40,False,84,True,13,"Mission , BC",4598,,rompinpartridge,jsonfile_yoplait.json,0.5327669382095337,neutral
13205,Check your fridge! Several Yoplait and Liberte yogurt products recalled ,en,Sat Jul 22 15:41:00 ,Sat,15:41:00,7/22/2017,7/22/2017 15:41,15,,,,False,False,4065,237366,False,253,True,2433,"Vancouver, British Columbia",84813,Pacific Time (US & Canada),CTVVancouver,jsonfile_yoplait.json,0.4917881190776825,neutral
13216,"RT @nemeth76:  Heads up!  #Recall 

Some Yoplait and Liberte products are being recalled!",en,Sat Jul 22 14:33:34 ,Sat,14:33:34,7/22/2017,7/22/2017 14:33,1,,,,False,False,555,222,False,437,True,14,"Green Lake, 70 Mile House, BC",1444,America/Vancouver,SouthGreenLake,jsonfile_yoplait.json,0.663716197013855,neutral
13224,Canadian Food Inspection Agency expands yogurt recall to Yoplait and Liberte - ,en,Sat Jul 22 14:07:27 ,Sat,14:07:27,7/22/2017,7/22/2017 14:07,0,,,,False,False,0,197,False,19,False,5,Canada,1876,Eastern Time (US & Canada),TrainCanInc,jsonfile_yoplait.json,0.9319584965705872,neutral
13242,RT @Todaysparent: RECALL: Yoplait Minigo and Liberté yogurt products recalled due to potential presence of plastic pieces —; ,en,Sat Jul 22 12:11:10 ,Sat,12:11:10,7/22/2017,7/22/2017 12:11,7,,,,False,False,443,29,False,104,False,0,"Georgia, USA",346,,Pavongirl,jsonfile_yoplait.json,0.5000195503234863,neutral
13244,RT @Todaysparent: RECALL: Yoplait Minigo and Liberté yogurt products recalled due to potential presence of plastic pieces —; ,en,Sat Jul 22 11:58:09 ,Sat,11:58:09,7/22/2017,7/22/2017 11:58,7,,,,False,False,7033,12407,False,448,True,235,"Toronto, ON",47277,Eastern Time (US & Canada),981CHFI,jsonfile_yoplait.json,0.5000195503234863,neutral
13247,RT @Todaysparent: RECALL: Yoplait Minigo and Liberté yogurt products recalled due to potential presence of plastic pieces —; ,en,Sat Jul 22 11:35:08 ,Sat,11:35:08,7/22/2017,7/22/2017 11:35,7,,,,False,False,1636,775,False,1403,False,40,"Hamilton, ON, Canada",3384,Eastern Time (US & Canada),VickyRinguette,jsonfile_yoplait.json,0.5000195503234863,neutral
13249,RECALL: Yoplait Minigo and Liberté yogurt products recalled due to potential presence of plastic pieces —;… ,en,Sat Jul 22 11:30:18 ,Sat,11:30:18,7/22/2017,7/22/2017 11:30,7,,,,False,True,9076,2477557,False,3719,False,3343,Canada,69992,Eastern Time (US & Canada),Todaysparent,jsonfile_yoplait.json,0.6596456170082092,negative
13257,Yoplait Minigo and Liberte Yogurt Recalled in Canada for Plastic ,en,Sat Jul 22 09:02:23 ,Sat,9:02:23,7/22/2017,7/22/2017 9:02,0,,,,False,False,27,14602,False,12246,False,262,"Nanaimo, BC",269324,Pacific Time (US & Canada),RichardGEarl,jsonfile_yoplait.json,0.8836098909378052,neutral
13312,Canadian Food Inspection Agency expands yogurt recall to Yoplait and Liberte ,en,Sat Jul 22 01:31:12 ,Sat,1:31:12,7/22/2017,7/22/2017 1:31,0,,,,False,False,0,25,False,28,False,1,"Ontario, Canada",3030,,annachetam,jsonfile_yoplait.json,0.9226500391960144,neutral
13331,"#RECALL ALERT! Yoplait Minigo/Liberté Yogurt Pouches Recalled Across Canada due to Potential Pieces of Plastic
",en,Fri Jul 21 19:02:17 ,Fri,19:02:17,7/21/2017,7/21/2017 19:02,1,,,,False,False,2318,5504,False,1168,False,54,BLOG:,5139,Eastern Time (US & Canada),InfoMommy,jsonfile_yoplait.json,0.49913325905799866,neutral
13348,"Yoplait Minigo, Liberte Yogurt Products Recalled Nationwide ",en,Fri Jul 21 15:03:29 ,Fri,15:03:29,7/21/2017,7/21/2017 15:03,0,,,,False,False,435,7017,False,6547,True,78,"London, Canada",32212,Eastern Time (US & Canada),LatinoLdnOnt,jsonfile_yoplait.json,0.8723962306976318,neutral
13351,RT @nyhfb: Canadian Food Inspection Agency expands yogurt recall to Yoplait and Liberte  #foodsafety #foodrecalls,en,Fri Jul 21 14:38:24 ,Fri,14:38:24,7/21/2017,7/21/2017 14:38,2,,,,False,False,3437,730,False,263,False,27,3rd dimension ,1272,,thad_ayre,jsonfile_yoplait.json,0.8711843490600586,neutral
13353,RT @nyhfb: Canadian Food Inspection Agency expands yogurt recall to Yoplait and Liberte  #foodsafety #foodrecalls,en,Fri Jul 21 14:17:24 ,Fri,14:17:24,7/21/2017,7/21/2017 14:17,2,,,,False,False,444,49678,False,48073,True,167,Stratford upon Avon,13191,,SDC_Food,jsonfile_yoplait.json,0.8711843490600586,neutral
13354,Canadian Food Inspection Agency expands yogurt recall to Yoplait and Liberte  #foodsafety #foodrecalls,en,Fri Jul 21 14:10:47 ,Fri,14:10:47,7/21/2017,7/21/2017 14:10,2,,,,False,False,1939,4923,False,3641,True,225,Toronto,8997,Eastern Time (US & Canada),nyhfb,jsonfile_yoplait.json,0.8844010233879089,neutral
13355,RT @PPOptica: Yogurt recall in Canada extended to Yoplait and Liberte. Plastics are just endemic. PPO's Smart Imaging can help! ,en,Fri Jul 21 14:04:46 ,Fri,14:04:46,7/21/2017,7/21/2017 14:04,2,,,,False,False,3422,617,False,356,True,36,,2892,Eastern Time (US & Canada),DanielAtlin,jsonfile_yoplait.json,0.7528260350227356,neutral
13356,RT @CanadianGrocer: Some Yoplait and Liberté varieties have been added to a national recall.  ,en,Fri Jul 21 13:38:50 ,Fri,13:38:50,7/21/2017,7/21/2017 13:38,1,,,,False,False,0,637,False,2639,False,26,"St. Catharines, Ontario",38468,Eastern Time (US & Canada),BruceIdeson1,jsonfile_yoplait.json,0.9037808179855347,neutral
13359,Recall alert for our friends in Canada: General Mills Canada recalls select Yoplait Minigo &amp; Liberté yogurt products ,en,Fri Jul 21 13:22:36 ,Fri,13:22:36,7/21/2017,7/21/2017 13:22,1,,,,False,False,714,657,False,737,False,22,United States,1672,Central Time (US & Canada),Parents_4Safety,jsonfile_yoplait.json,0.8676013350486755,neutral
13362,"RT @CFIA_Food: ICYMI #CFIArecall Yoplait Minigo brand &amp; Liberté brand yogurt pouches recalled, pieces of plastic.  h…",en,Fri Jul 21 12:30:29 ,Fri,12:30:29,7/21/2017,7/21/2017 12:30,22,,,,False,False,224,438,False,369,False,127,,34886,Central Time (US & Canada),SoulSeeker0,jsonfile_yoplait.json,0.7324258089065552,negative
13368,"RT @CFIA_Food: ICYMI #CFIArecall Yoplait Minigo brand &amp; Liberté brand yogurt pouches recalled, pieces of plastic.  h…",en,Fri Jul 21 07:24:54 ,Fri,7:24:54,7/21/2017,7/21/2017 7:24,22,,,,False,False,1415,270,False,267,False,27,,10890,,SSCC4U,jsonfile_yoplait.json,0.7324258089065552,negative
13369,RT @GISociety: Product recall: The CFIA has issued a notification about a recall of Yoplait Minigo brand and Liberté brand yogurt: https://…,en,Fri Jul 21 07:01:52 ,Fri,7:01:52,7/21/2017,7/21/2017 7:01,2,,,,False,False,121,126,False,44,False,10,"New Brunswick, Canada",127,,GastroparesisCA,jsonfile_yoplait.json,0.8230846524238586,neutral
13386,RT @CFIA_Food: #CFIArecall Food Recall Warning (pieces of plastic) – Yoplait Minigo brand and Liberté brand yogurt pouches ,en,Fri Jul 21 02:19:12 ,Fri,2:19:12,7/21/2017,7/21/2017 2:19,26,,,,False,False,1608,39,False,204,True,2,,1204,,1963tweety,jsonfile_yoplait.json,0.5283730030059814,neutral
13391,RT @VzlanosCA: The Canadian Food Inspection Agency has added the Yoplait Minigo and Liberte brands of yogurt to a recall over... ,en,Fri Jul 21 01:34:31 ,Fri,1:34:31,7/21/2017,7/21/2017 1:34,1,,,,False,False,152,8,False,152,False,0,,39,,Thayragarciau,jsonfile_yoplait.json,0.8952332139015198,neutral
13392,RT @CBCOttawa: Canadian Food Inspection Agency expands yogurt recall to Yoplait and Liberte  #ottnews #ottawa https:…,en,Fri Jul 21 01:10:37 ,Fri,1:10:37,7/21/2017,7/21/2017 1:10,4,,,,False,False,9695,163,False,93,False,30,,14387,,MegW613,jsonfile_yoplait.json,0.9396712779998779,neutral
13394,RT @CTVVancouver: Canada-wide recall on several Yoplait and Liberte yogurt products issued over potential plastic pieces. ,en,Fri Jul 21 01:00:56 ,Fri,1:00:56,7/21/2017,7/21/2017 1:00,21,,,,False,False,12893,45694,False,13510,False,614,Vancouver Canada,158448,Pacific Time (US & Canada),ARCrusade,jsonfile_yoplait.json,0.556003987789154,neutral
13395,RT @ontariomidwives: Yoplait Minigo and Liberté brand yogurt pouches may contain plastic. Read about the recall and check your fridge.https…,en,Fri Jul 21 00:57:13 ,Fri,0:57:13,7/21/2017,7/21/2017 0:57,3,,,,False,False,33,96,False,130,False,2,Canada,1264,Eastern Time (US & Canada),DebbieDoiron,jsonfile_yoplait.json,0.5185676217079163,negative
13398,"Canadian yogurt recall expanded to include Yoplait, Liberte  | Toronto Star ",en,Thu Jul 20 23:39:02 ,Thu,23:39:02,7/20/2017,7/20/2017 23:39,0,,,,False,False,21,2145,False,2579,False,38,Barbados,1145,Eastern Time (US & Canada),LaurensMaas,jsonfile_yoplait.json,0.9203155636787415,neutral
13399,RT @ontariomidwives: Yoplait Minigo and Liberté brand yogurt pouches may contain plastic. Read about the recall and check your fridge.https…,en,Thu Jul 20 23:38:42 ,Thu,23:38:42,7/20/2017,7/20/2017 23:38,3,,,,False,False,7036,1422,False,3253,False,61,Ontario,6198,Eastern Time (US & Canada),KellyStadelbaur,jsonfile_yoplait.json,0.5185676217079163,negative
13401,"RT @CanadianBudgetB: #Yoplait, #Liberte yogurt products recalled over possible plastic content ",en,Thu Jul 20 23:26:17 ,Thu,23:26:17,7/20/2017,7/20/2017 23:26,1,,,,False,False,22151,530,False,251,False,131,Canada,93868,Eastern Time (US & Canada),_paramedically,jsonfile_yoplait.json,0.6303264498710632,negative
